user_type,purchase_frequency,avg_order_value,product_category,product_price,rating,discount_percentage,purchase
new,1,21.78,Electronics,556.35,4.2,15,0
new,1,52.83,Electronics,191.61,3.2,10,0
loyal,12,248.74,Clothing,203.95,3.1,0,1
new,2,75.81,Home & Kitchen,472.67,1.1,30,0
new,3,78.22,Home & Kitchen,458.93,2.7,10,0
new,1,28.05,Electronics,397.82,4.8,0,0
returning,8,69.5,Books,51.45,2.6,5,1
returning,5,85.4,Books,44.78,2.9,0,0
loyal,10,217.52,Clothing,195.15,4.6,30,1
loyal,9,152.94,Clothing,278.15,1.5,10,1
returning,5,48.12,Beauty,13.28,2.3,10,0
returning,3,108.3,Beauty,193.38,2.5,10,0
new,1,44.75,Sports,375.75,1.2,5,0
new,2,24.39,Clothing,276.93,3.0,15,0
new,3,21.45,Sports,225.53,3.8,0,0
new,2,70.49,Electronics,190.8,4.8,5,0
new,1,74.34,Clothing,155.86,3.8,0,0
new,1,65.51,Home & Kitchen,406.98,2.4,0,0
returning,8,77.08,Clothing,134.5,4.0,0,1
loyal,12,93.14,Home & Kitchen,133.78,3.4,40,1
returning,4,45.83,Electronics,1087.27,3.9,25,1
loyal,16,171.29,Beauty,55.55,3.6,40,1
returning,7,135.24,Home & Kitchen,474.11,2.9,30,1
returning,6,92.12,Sports,111.47,4.6,25,1
returning,5,136.01,Electronics,345.91,4.7,25,1
new,3,51.11,Home & Kitchen,420.65,3.2,15,0
new,3,71.86,Clothing,75.68,4.7,20,0
loyal,10,155.09,Home & Kitchen,187.03,3.0,20,1
loyal,9,121.65,Books,35.56,3.0,20,1
new,2,67.07,Clothing,212.63,2.1,30,0
new,1,45.24,Clothing,56.81,3.3,40,0
returning,3,140.03,Books,47.27,1.2,40,1
new,3,21.63,Home & Kitchen,235.31,4.9,0,0
returning,3,80.25,Clothing,270.16,2.8,10,0
new,3,71.34,Home & Kitchen,334.7,4.4,0,0
returning,6,41.89,Home & Kitchen,130.74,4.5,0,1
new,1,45.49,Books,24.56,4.8,10,0
returning,5,96.41,Electronics,972.49,2.2,15,0
new,3,21.97,Home & Kitchen,178.61,3.9,15,0
returning,3,52.15,Home & Kitchen,82.69,1.0,30,0
loyal,8,233.78,Books,58.72,3.2,25,1
returning,3,130.45,Beauty,188.44,1.6,20,0
loyal,14,103.03,Clothing,97.18,1.2,5,1
loyal,9,287.23,Clothing,119.17,2.3,25,1
loyal,19,192.43,Electronics,1054.98,2.6,0,1
loyal,9,142.11,Clothing,15.97,4.1,5,1
returning,9,84.52,Electronics,512.97,2.7,15,1
loyal,19,212.3,Beauty,20.51,3.8,15,1
new,3,68.58,Beauty,174.48,1.2,0,0
returning,6,110.41,Clothing,150.0,4.9,25,1
loyal,13,221.21,Clothing,297.34,1.4,0,1
loyal,12,83.91,Electronics,299.27,2.5,0,1
loyal,12,200.92,Beauty,72.73,3.0,15,1
loyal,12,159.9,Beauty,42.98,5.0,10,1
loyal,13,180.51,Clothing,21.61,1.3,0,1
returning,8,71.22,Home & Kitchen,470.78,2.3,50,1
loyal,18,190.63,Clothing,232.93,3.5,50,1
returning,3,84.95,Clothing,250.73,4.4,10,1
loyal,9,242.38,Electronics,514.78,4.1,0,1
loyal,11,284.13,Home & Kitchen,460.88,1.8,20,1
loyal,18,141.05,Electronics,179.63,2.3,0,1
returning,4,135.33,Electronics,225.7,4.7,40,1
returning,4,99.57,Electronics,577.32,3.9,10,1
new,2,26.08,Clothing,55.87,1.5,25,0
loyal,10,146.9,Books,11.4,3.9,10,1
returning,4,146.34,Clothing,165.41,4.3,0,0
new,3,34.02,Beauty,47.72,2.0,10,0
new,1,59.9,Clothing,246.07,1.8,30,0
loyal,9,156.67,Clothing,270.37,1.4,15,1
loyal,11,110.51,Clothing,213.78,4.3,25,1
loyal,11,219.48,Clothing,82.09,4.3,25,1
returning,4,55.39,Electronics,952.74,2.6,0,1
returning,5,145.75,Clothing,29.27,2.9,20,1
returning,5,106.6,Beauty,130.76,4.9,0,1
new,3,48.98,Books,55.96,3.8,10,0
loyal,18,222.37,Beauty,123.37,2.1,15,1
new,1,23.66,Electronics,1110.19,3.5,10,0
returning,7,74.13,Home & Kitchen,329.01,2.5,5,0
returning,8,113.82,Clothing,239.38,1.7,40,1
returning,8,118.98,Books,29.91,4.7,10,1
loyal,13,141.83,Sports,260.18,3.9,20,1
new,2,35.57,Beauty,19.56,2.2,10,0
loyal,8,294.12,Electronics,112.08,4.6,10,1
new,1,37.22,Clothing,53.28,4.7,5,0
new,1,51.48,Electronics,666.18,3.7,5,0
returning,6,90.44,Electronics,982.34,4.0,0,0
new,2,76.42,Electronics,1012.8,3.4,0,0
loyal,14,87.28,Clothing,284.65,3.9,20,1
returning,9,61.1,Clothing,96.79,3.5,5,1
new,2,21.2,Clothing,276.7,2.9,50,0
new,3,48.92,Clothing,248.12,1.6,30,0
returning,5,96.34,Beauty,86.08,2.2,20,0
loyal,18,91.33,Electronics,526.85,1.8,25,1
returning,9,100.5,Electronics,958.79,1.5,25,1
returning,7,112.66,Home & Kitchen,306.55,3.7,10,1
loyal,18,213.67,Home & Kitchen,311.2,1.2,10,1
returning,4,146.25,Electronics,403.27,1.3,0,0
new,3,25.42,Beauty,161.59,1.2,0,0
returning,5,60.54,Clothing,206.07,1.4,5,0
returning,7,147.72,Clothing,55.57,1.7,0,0
returning,5,47.73,Clothing,143.85,4.1,20,1
returning,7,142.05,Clothing,125.09,4.1,20,1
loyal,12,224.78,Home & Kitchen,470.28,3.5,0,1
new,1,25.01,Clothing,164.06,1.3,0,0
loyal,13,157.5,Clothing,56.96,1.1,25,1
returning,9,101.76,Sports,357.04,2.0,30,1
returning,8,55.58,Clothing,64.75,4.5,10,1
new,2,45.99,Books,38.57,3.3,40,0
returning,3,72.98,Clothing,130.65,2.3,10,1
loyal,13,187.09,Clothing,55.45,3.5,0,1
returning,9,89.02,Clothing,119.45,2.5,10,1
new,1,65.77,Beauty,28.98,2.7,20,0
returning,7,55.17,Books,34.42,1.7,25,1
new,2,73.34,Electronics,972.69,3.9,25,0
loyal,18,152.47,Electronics,754.59,1.9,0,1
loyal,8,156.09,Sports,259.54,1.4,50,1
new,2,40.63,Beauty,103.46,4.7,0,0
loyal,16,245.07,Home & Kitchen,89.96,1.9,0,1
loyal,10,125.61,Home & Kitchen,391.81,1.6,0,1
returning,8,113.88,Beauty,199.74,4.6,40,1
returning,9,148.55,Electronics,355.77,1.1,10,0
returning,7,49.17,Books,55.4,1.5,25,1
returning,3,90.99,Home & Kitchen,55.22,1.1,0,0
returning,5,146.56,Books,23.81,2.5,10,0
returning,7,110.75,Electronics,894.79,4.5,15,1
returning,3,111.57,Home & Kitchen,387.73,3.5,25,1
new,3,41.3,Home & Kitchen,438.02,2.3,40,0
loyal,10,180.09,Beauty,157.34,1.9,40,1
returning,6,100.29,Books,29.66,1.8,15,1
returning,8,91.51,Beauty,94.05,2.4,30,1
loyal,12,85.21,Beauty,12.36,4.9,0,1
returning,4,137.12,Clothing,294.69,5.0,30,1
returning,6,86.05,Electronics,696.08,2.9,0,1
loyal,16,210.34,Home & Kitchen,369.75,2.1,0,1
loyal,15,116.84,Beauty,51.43,4.9,40,1
new,3,61.71,Electronics,765.65,2.3,30,0
returning,5,121.97,Home & Kitchen,437.57,2.5,20,1
loyal,19,89.03,Electronics,247.44,1.2,20,1
returning,7,66.59,Electronics,743.12,2.5,0,0
returning,3,45.46,Books,18.89,1.4,40,1
new,3,40.95,Books,39.27,3.1,10,0
new,3,67.56,Home & Kitchen,179.91,3.6,0,0
returning,4,127.7,Beauty,171.4,4.2,5,1
loyal,13,140.39,Electronics,848.91,1.2,10,1
loyal,16,281.23,Electronics,355.86,3.1,0,1
loyal,19,165.39,Beauty,23.99,1.6,0,1
new,1,21.62,Home & Kitchen,224.38,2.4,10,0
new,3,73.83,Clothing,248.38,3.3,5,0
loyal,19,125.84,Books,29.2,3.0,10,1
returning,6,109.92,Beauty,124.12,4.3,20,1
returning,8,78.44,Books,20.18,3.9,25,1
loyal,18,253.45,Beauty,107.0,2.9,15,1
returning,6,123.59,Clothing,268.02,4.2,0,1
new,1,25.64,Clothing,159.79,4.7,15,0
loyal,10,185.96,Beauty,181.76,4.3,20,1
loyal,11,142.74,Home & Kitchen,364.74,2.2,10,1
new,1,76.34,Clothing,206.8,3.9,40,0
loyal,17,261.42,Home & Kitchen,446.47,2.4,20,1
returning,6,101.38,Books,16.53,3.5,20,1
returning,7,97.21,Clothing,257.99,3.8,0,1
loyal,14,154.32,Books,17.07,2.3,0,1
loyal,8,112.02,Electronics,988.8,3.4,20,1
new,2,49.12,Clothing,98.88,3.1,20,0
new,3,23.22,Books,53.5,3.4,0,0
new,2,39.67,Electronics,638.11,1.9,40,0
returning,7,69.74,Clothing,288.58,4.6,10,1
new,2,62.39,Beauty,25.04,2.0,20,0
returning,6,65.74,Books,6.04,1.3,25,1
new,3,22.06,Home & Kitchen,488.02,3.9,25,0
returning,6,135.77,Clothing,42.18,4.2,0,1
new,3,75.29,Clothing,217.95,1.3,5,0
loyal,16,174.15,Home & Kitchen,247.62,2.0,15,1
new,3,45.91,Electronics,949.0,1.1,0,0
returning,8,105.98,Home & Kitchen,93.28,1.2,30,1
loyal,12,116.54,Clothing,212.4,3.1,5,1
returning,7,81.06,Home & Kitchen,47.92,3.9,5,1
new,3,59.9,Electronics,1073.36,3.8,5,0
new,2,22.9,Electronics,875.7,3.8,0,0
returning,7,105.51,Sports,162.88,2.9,25,1
returning,5,74.68,Sports,70.43,2.1,0,0
loyal,13,138.32,Clothing,137.25,3.9,0,1
returning,6,138.57,Beauty,130.48,2.0,10,1
returning,6,144.67,Books,43.15,1.8,20,1
returning,4,81.81,Electronics,666.94,3.6,30,1
returning,8,137.7,Clothing,111.28,3.4,40,1
loyal,14,81.44,Clothing,68.67,4.4,10,1
new,3,50.38,Home & Kitchen,133.63,2.0,10,0
returning,3,85.0,Home & Kitchen,414.82,1.5,30,0
new,2,23.37,Sports,323.64,2.4,30,0
returning,4,95.49,Beauty,106.37,4.4,10,1
loyal,13,89.63,Beauty,165.19,3.9,25,1
returning,4,91.0,Beauty,197.68,2.2,40,1
loyal,13,136.76,Beauty,37.86,1.7,25,1
returning,7,64.19,Clothing,98.75,4.4,40,1
loyal,13,212.78,Clothing,229.33,1.2,25,1
loyal,19,89.71,Home & Kitchen,381.94,3.6,10,1
new,1,49.32,Books,24.87,4.5,20,0
new,1,63.12,Clothing,92.32,4.7,20,0
returning,6,125.5,Beauty,28.0,3.1,15,1
new,1,75.46,Sports,91.33,1.0,0,0
returning,3,95.57,Home & Kitchen,441.83,1.8,20,0
returning,7,64.33,Home & Kitchen,328.94,4.0,0,1
loyal,16,262.9,Beauty,146.32,3.1,15,1
returning,5,129.69,Electronics,197.71,1.6,0,0
loyal,16,98.41,Electronics,764.42,4.9,0,1
loyal,17,187.08,Beauty,171.95,4.3,30,1
loyal,17,96.04,Books,6.29,3.8,5,1
new,1,36.11,Clothing,57.01,4.8,25,0
returning,5,59.24,Beauty,12.49,3.5,30,1
returning,3,67.77,Clothing,244.14,3.0,0,0
returning,3,43.52,Home & Kitchen,91.84,2.8,0,0
returning,9,43.23,Home & Kitchen,75.03,4.3,0,1
loyal,14,180.54,Electronics,233.06,1.6,10,1
returning,3,46.32,Clothing,136.22,2.5,30,1
returning,6,125.59,Sports,362.13,4.5,10,1
loyal,19,187.81,Electronics,338.39,1.2,10,1
new,3,44.23,Electronics,480.96,1.6,20,0
returning,6,52.55,Home & Kitchen,132.35,3.8,50,1
loyal,12,250.98,Electronics,627.41,1.4,10,1
new,2,41.29,Beauty,108.95,2.0,0,0
returning,6,41.51,Electronics,207.35,4.8,5,1
new,3,77.27,Home & Kitchen,497.07,1.7,20,0
loyal,12,189.71,Clothing,287.39,1.9,15,1
returning,7,128.64,Beauty,82.42,2.0,10,0
returning,6,127.03,Home & Kitchen,368.72,1.2,5,0
returning,6,42.6,Clothing,237.95,4.3,10,1
new,1,30.0,Sports,352.28,2.0,0,0
new,1,22.97,Electronics,473.85,3.5,0,0
returning,5,48.05,Home & Kitchen,468.4,2.6,15,1
returning,4,85.73,Sports,104.64,3.3,40,1
returning,8,145.66,Books,58.56,2.3,20,1
returning,4,103.65,Books,23.91,1.0,5,0
returning,7,87.39,Electronics,191.97,3.4,10,1
returning,6,145.69,Electronics,194.62,4.1,10,1
returning,5,95.71,Electronics,900.95,2.6,20,1
new,2,20.61,Sports,132.56,2.2,25,0
loyal,17,88.85,Sports,58.8,2.5,15,1
loyal,10,222.08,Clothing,47.72,1.3,0,1
new,2,64.03,Clothing,276.12,4.9,30,0
returning,3,56.73,Electronics,277.35,2.6,0,1
returning,8,91.91,Clothing,160.48,2.2,0,0
returning,8,120.6,Clothing,286.32,2.1,10,1
returning,6,91.33,Books,39.22,1.7,0,0
new,3,20.32,Beauty,197.9,4.7,15,0
returning,9,56.47,Books,24.22,3.6,5,1
new,2,44.52,Home & Kitchen,420.88,4.4,10,0
returning,9,141.37,Beauty,60.84,4.8,10,1
loyal,13,197.18,Books,27.38,2.0,20,1
returning,7,145.98,Home & Kitchen,155.67,3.3,0,0
new,1,79.94,Clothing,76.41,4.7,40,0
loyal,14,238.73,Clothing,123.08,3.1,0,1
loyal,17,282.23,Books,16.56,4.1,0,1
loyal,13,277.38,Sports,362.81,3.7,0,1
returning,7,80.76,Home & Kitchen,217.5,4.5,40,1
new,2,24.7,Sports,209.6,4.8,10,0
loyal,15,138.79,Electronics,898.64,1.3,15,1
returning,3,56.19,Beauty,170.82,1.3,50,1
loyal,13,263.0,Beauty,157.22,1.5,25,1
returning,7,116.18,Home & Kitchen,316.71,4.3,30,1
returning,5,102.75,Sports,33.11,2.8,25,1
loyal,17,98.74,Home & Kitchen,35.61,4.1,20,1
returning,8,78.53,Clothing,70.4,3.6,5,1
new,2,28.52,Clothing,283.87,4.2,0,0
new,2,55.4,Home & Kitchen,217.76,3.3,10,0
returning,8,101.01,Sports,177.18,3.0,25,1
new,2,76.06,Electronics,692.93,5.0,40,0
returning,4,43.33,Home & Kitchen,265.46,1.0,40,0
returning,9,117.97,Beauty,120.73,3.2,10,1
loyal,11,284.63,Electronics,638.08,4.6,0,1
returning,7,127.86,Electronics,410.6,1.2,10,0
loyal,14,109.37,Clothing,36.06,4.1,40,1
new,3,47.98,Clothing,194.32,2.3,30,0
returning,6,130.42,Electronics,306.53,3.3,10,0
new,3,34.5,Electronics,754.51,4.6,0,0
returning,8,138.31,Electronics,840.61,3.7,25,1
loyal,9,161.81,Home & Kitchen,196.19,1.5,20,1
loyal,12,107.41,Books,37.43,2.5,5,1
returning,3,72.97,Books,15.04,3.3,25,1
returning,8,132.35,Home & Kitchen,93.83,2.8,40,1
loyal,18,117.34,Sports,74.45,2.1,0,1
loyal,10,100.62,Beauty,17.69,3.5,0,1
loyal,13,168.3,Sports,249.21,3.6,20,1
returning,5,78.33,Clothing,77.45,4.1,0,1
loyal,19,294.61,Beauty,23.04,1.3,15,1
new,3,63.62,Beauty,142.9,4.5,5,0
new,1,75.22,Clothing,56.41,2.2,0,0
new,3,72.84,Electronics,755.6,2.8,5,0
new,3,29.99,Books,35.51,4.8,20,0
loyal,8,242.94,Electronics,921.7,2.1,10,1
loyal,11,236.54,Clothing,238.78,3.9,25,1
loyal,8,200.49,Home & Kitchen,226.99,1.3,25,1
returning,4,107.22,Books,34.3,3.0,20,1
returning,7,74.4,Sports,145.76,3.6,20,1
returning,8,115.29,Home & Kitchen,38.08,4.0,0,1
returning,5,113.35,Books,5.62,1.2,25,0
loyal,10,122.22,Clothing,242.55,2.6,30,1
returning,9,115.74,Books,12.34,1.4,25,1
returning,7,60.12,Clothing,193.7,1.4,0,0
returning,6,130.28,Beauty,70.2,4.2,0,1
loyal,17,191.96,Clothing,179.85,4.6,10,1
new,3,62.24,Home & Kitchen,81.13,1.0,30,0
returning,4,103.1,Clothing,173.01,4.6,20,1
loyal,17,285.93,Beauty,15.51,3.8,10,1
returning,3,149.06,Sports,241.67,3.5,0,1
loyal,11,277.94,Clothing,110.2,3.0,25,1
returning,6,64.23,Home & Kitchen,144.15,4.8,25,1
returning,5,120.67,Books,39.06,4.8,5,0
loyal,14,105.86,Beauty,152.94,4.4,20,1
returning,3,42.49,Home & Kitchen,348.85,4.8,5,1
returning,5,70.98,Electronics,1089.6,4.3,25,1
returning,9,143.51,Clothing,31.91,4.3,0,1
new,1,54.48,Home & Kitchen,190.24,1.2,30,0
returning,7,102.96,Clothing,284.27,2.5,15,1
new,1,78.35,Electronics,681.5,1.6,0,0
loyal,16,148.95,Electronics,1195.91,3.9,15,1
loyal,17,162.32,Books,49.65,4.5,20,1
new,1,57.24,Sports,144.99,2.0,20,0
returning,9,68.22,Sports,257.19,1.4,40,1
returning,8,125.32,Books,8.74,4.9,10,1
new,1,30.69,Beauty,68.24,2.4,30,0
new,2,79.2,Clothing,269.03,3.7,0,0
returning,9,125.02,Home & Kitchen,413.7,1.4,5,0
returning,4,131.88,Electronics,1147.01,2.1,15,0
returning,4,84.88,Books,44.05,4.9,30,1
returning,8,144.47,Sports,360.35,2.0,10,1
loyal,10,168.54,Beauty,76.15,1.7,15,1
loyal,14,184.89,Home & Kitchen,87.32,1.5,0,1
returning,3,107.16,Beauty,140.6,1.5,5,0
loyal,19,221.22,Sports,215.28,4.6,20,1
returning,4,58.15,Clothing,253.07,2.9,50,1
loyal,18,207.59,Beauty,84.28,1.6,30,1
returning,6,101.34,Clothing,223.42,1.9,25,1
loyal,12,104.36,Beauty,198.0,1.3,0,1
returning,8,138.09,Electronics,120.73,4.1,25,1
new,3,22.27,Electronics,1011.82,2.3,25,0
returning,8,91.02,Books,48.26,1.9,0,0
returning,4,126.29,Electronics,291.32,3.8,0,0
returning,7,124.29,Electronics,355.73,2.4,5,0
returning,8,82.56,Home & Kitchen,499.28,4.3,20,1
loyal,19,165.27,Beauty,125.63,4.1,5,1
returning,9,91.65,Clothing,32.94,3.7,0,0
returning,7,56.36,Beauty,11.03,3.9,0,1
new,3,35.48,Beauty,181.16,2.0,20,0
loyal,14,86.66,Home & Kitchen,160.3,2.7,0,1
loyal,18,175.64,Home & Kitchen,255.0,3.7,30,1
loyal,9,213.4,Electronics,420.34,1.5,50,1
returning,5,49.05,Clothing,147.72,4.5,5,1
returning,6,135.35,Clothing,171.24,3.3,30,1
new,3,43.93,Electronics,934.34,4.1,20,0
returning,6,65.6,Clothing,121.72,1.9,10,0
new,1,46.05,Clothing,205.16,5.0,0,0
returning,3,93.13,Books,15.81,1.2,10,0
returning,5,55.63,Home & Kitchen,128.12,2.2,25,1
returning,6,138.08,Sports,306.04,1.1,25,1
returning,9,59.53,Electronics,1197.13,1.9,40,1
loyal,16,104.8,Electronics,424.04,1.9,20,1
new,3,52.12,Home & Kitchen,139.03,4.8,20,0
loyal,19,182.88,Electronics,778.48,3.4,20,1
new,2,21.33,Beauty,129.12,1.3,0,0
new,1,36.94,Home & Kitchen,444.48,1.9,0,0
new,3,44.06,Home & Kitchen,135.47,2.5,10,0
loyal,10,216.13,Clothing,222.02,1.1,30,1
returning,8,127.89,Clothing,117.09,3.4,40,1
loyal,8,296.1,Clothing,169.58,4.9,30,1
returning,7,51.21,Electronics,482.39,2.5,0,0
new,3,75.34,Electronics,880.78,1.2,20,0
returning,5,136.51,Home & Kitchen,352.92,2.3,30,1
new,3,62.69,Electronics,876.12,1.6,0,0
loyal,19,289.88,Beauty,47.88,2.2,0,1
new,1,40.84,Clothing,109.47,2.3,30,0
returning,5,78.61,Electronics,1036.87,1.9,40,1
loyal,19,176.63,Clothing,92.6,3.9,0,1
loyal,18,294.49,Clothing,205.33,4.0,5,1
returning,5,138.63,Electronics,753.38,1.7,25,0
loyal,16,154.15,Electronics,800.19,1.1,0,1
new,2,50.27,Clothing,295.76,2.7,10,0
loyal,18,132.55,Clothing,184.02,4.1,40,1
returning,6,143.76,Beauty,169.58,3.0,20,1
new,3,58.26,Beauty,136.98,3.9,30,0
returning,5,80.23,Electronics,404.38,3.7,20,1
new,3,34.64,Electronics,212.76,2.2,50,0
returning,9,79.99,Home & Kitchen,186.58,4.7,0,1
new,1,38.11,Beauty,11.1,4.1,0,0
returning,4,74.51,Sports,297.31,3.2,0,0
loyal,10,231.15,Electronics,175.66,1.2,15,1
new,1,29.33,Clothing,226.75,1.4,5,0
returning,7,114.76,Books,43.79,1.7,0,0
returning,3,61.1,Beauty,89.5,4.6,0,1
loyal,17,183.49,Electronics,1197.77,4.1,0,1
returning,8,103.94,Books,19.57,4.1,0,1
returning,4,120.51,Clothing,284.89,1.4,20,0
returning,7,149.04,Electronics,650.34,2.2,25,1
new,2,38.93,Home & Kitchen,399.47,4.9,25,0
new,2,77.81,Electronics,520.11,4.9,15,0
returning,8,147.77,Books,6.65,3.2,15,1
new,2,35.65,Books,58.45,4.8,50,0
returning,7,108.32,Beauty,50.34,3.8,30,1
returning,4,113.45,Clothing,143.32,4.7,5,1
returning,7,129.01,Electronics,1143.13,3.2,0,1
new,2,31.04,Clothing,159.5,1.5,10,0
loyal,19,130.76,Home & Kitchen,436.91,4.4,15,1
loyal,19,190.81,Books,23.17,4.4,5,1
new,3,64.08,Clothing,252.08,1.3,15,0
returning,6,101.56,Home & Kitchen,475.29,2.8,15,0
returning,3,80.03,Home & Kitchen,276.25,4.3,5,1
new,2,62.33,Electronics,1077.69,3.3,0,0
returning,6,84.66,Home & Kitchen,191.77,2.1,10,1
new,1,62.76,Clothing,261.46,2.8,10,0
loyal,10,127.31,Beauty,61.33,4.3,0,1
loyal,13,201.39,Books,23.05,1.4,20,1
returning,9,127.62,Electronics,348.88,3.6,10,1
returning,8,123.91,Home & Kitchen,316.07,4.7,15,1
loyal,16,262.6,Books,44.5,3.3,0,1
loyal,18,204.71,Electronics,711.05,3.1,0,1
loyal,10,260.49,Beauty,16.61,5.0,5,1
new,2,38.84,Clothing,275.33,2.3,40,0
new,1,30.13,Home & Kitchen,448.15,4.2,30,0
returning,5,58.43,Sports,181.58,1.1,40,0
returning,8,145.71,Home & Kitchen,270.95,2.6,10,0
new,2,70.31,Clothing,84.03,1.4,0,0
new,3,41.25,Electronics,602.96,2.2,10,0
loyal,19,130.57,Electronics,851.67,3.8,10,1
loyal,10,260.27,Home & Kitchen,303.79,2.1,40,1
returning,5,132.03,Home & Kitchen,456.23,1.0,0,0
loyal,11,177.73,Clothing,17.29,3.5,0,1
returning,3,118.81,Sports,391.71,1.5,10,0
loyal,15,237.64,Clothing,181.17,3.5,20,1
returning,9,92.0,Home & Kitchen,190.78,1.1,25,1
new,2,24.61,Home & Kitchen,54.38,4.6,20,0
returning,8,144.03,Home & Kitchen,484.48,1.2,30,1
returning,9,111.18,Home & Kitchen,428.04,4.6,10,1
returning,9,77.65,Clothing,162.15,4.8,20,1
new,3,72.29,Sports,306.58,2.9,15,0
loyal,14,91.86,Home & Kitchen,456.36,2.6,5,1
new,3,27.53,Home & Kitchen,283.61,3.2,15,0
new,1,44.89,Books,29.24,1.2,20,0
returning,7,99.47,Electronics,156.02,4.9,30,1
returning,9,95.77,Beauty,151.47,1.9,20,1
returning,9,89.86,Home & Kitchen,334.51,3.6,20,1
loyal,10,254.05,Books,43.06,2.6,0,1
returning,7,44.25,Beauty,123.32,4.4,10,1
returning,9,73.39,Beauty,82.17,3.8,15,1
returning,8,117.99,Clothing,257.57,4.9,20,1
new,1,62.89,Beauty,142.64,3.7,10,0
returning,7,146.52,Clothing,125.64,2.0,30,1
loyal,8,129.46,Books,48.63,1.4,0,1
new,3,33.58,Electronics,1180.22,5.0,25,0
returning,8,136.33,Electronics,538.13,3.7,10,0
loyal,11,206.72,Electronics,1194.57,2.3,0,1
returning,9,80.85,Clothing,210.58,4.3,0,1
returning,6,139.72,Electronics,509.22,3.7,0,1
loyal,12,91.29,Home & Kitchen,348.86,2.9,0,1
new,1,80.0,Clothing,113.19,3.7,20,0
new,3,73.26,Books,32.33,3.6,15,0
loyal,14,208.21,Electronics,1130.1,4.8,20,1
loyal,13,117.64,Clothing,124.95,4.0,0,1
returning,7,53.99,Clothing,258.77,3.8,40,1
returning,3,111.45,Clothing,30.79,3.8,0,1
loyal,8,162.21,Electronics,378.38,1.1,25,1
returning,3,85.71,Sports,170.18,1.3,50,1
new,2,48.2,Clothing,223.37,2.3,0,0
new,3,26.98,Books,54.63,1.6,0,0
returning,6,102.37,Clothing,158.17,4.0,20,1
loyal,14,101.68,Beauty,171.42,1.6,40,1
loyal,9,261.42,Clothing,183.17,4.4,0,1
loyal,10,200.62,Sports,246.75,4.6,5,1
loyal,9,254.07,Clothing,282.91,1.4,0,1
returning,4,98.64,Electronics,380.97,4.9,20,1
returning,6,51.13,Home & Kitchen,391.92,1.4,10,0
loyal,11,110.13,Home & Kitchen,95.47,3.9,25,1
returning,8,99.9,Electronics,1093.73,4.9,15,1
returning,8,99.63,Clothing,174.38,1.3,20,1
new,1,63.17,Beauty,74.94,5.0,0,0
loyal,17,263.99,Electronics,120.98,3.9,0,1
returning,7,95.74,Home & Kitchen,259.2,3.7,50,1
returning,6,121.42,Home & Kitchen,497.68,2.3,20,0
returning,4,140.27,Books,5.12,2.5,30,1
returning,8,133.52,Electronics,753.47,2.4,5,1
new,1,61.41,Home & Kitchen,32.56,4.4,5,0
loyal,18,130.31,Electronics,923.61,3.1,0,1
new,3,61.17,Clothing,80.55,4.7,30,0
new,3,66.88,Home & Kitchen,80.88,3.1,0,0
returning,4,147.79,Sports,64.55,1.5,5,0
returning,6,41.66,Electronics,927.38,2.5,10,1
loyal,8,141.05,Electronics,97.69,3.1,25,1
loyal,19,182.04,Books,28.07,3.9,20,1
loyal,18,289.08,Clothing,124.52,3.6,0,1
new,2,34.26,Home & Kitchen,289.02,4.1,10,0
new,1,79.27,Sports,393.4,1.9,50,0
returning,8,144.51,Sports,134.5,4.9,20,1
new,1,64.12,Clothing,253.26,3.5,0,0
loyal,15,103.5,Home & Kitchen,477.21,3.8,40,1
returning,3,82.1,Sports,80.84,1.2,20,0
loyal,13,230.87,Electronics,707.28,4.1,5,1
new,1,39.77,Home & Kitchen,134.51,1.9,30,0
returning,5,149.09,Clothing,256.84,3.8,0,1
returning,9,100.72,Clothing,217.31,3.4,0,1
new,3,31.88,Sports,305.33,3.2,0,0
returning,6,73.72,Books,44.17,5.0,20,1
returning,6,124.71,Clothing,278.64,3.4,15,1
returning,6,87.48,Beauty,134.14,3.0,20,1
returning,8,139.18,Home & Kitchen,443.73,4.1,20,1
new,1,24.67,Beauty,126.29,3.5,30,0
returning,6,82.06,Clothing,98.61,1.5,0,0
returning,6,130.68,Clothing,71.75,4.5,10,1
new,1,76.12,Clothing,108.16,3.4,0,0
returning,3,126.37,Home & Kitchen,329.42,2.7,0,0
new,2,73.38,Clothing,68.5,2.4,40,0
returning,5,92.13,Electronics,1155.79,2.6,5,0
new,1,58.42,Sports,358.55,3.3,25,0
returning,7,123.38,Sports,285.62,3.6,0,0
returning,5,116.76,Home & Kitchen,489.72,4.2,0,1
returning,7,75.43,Beauty,39.73,4.3,5,1
loyal,9,246.01,Sports,248.41,3.9,30,1
returning,6,144.68,Books,27.42,3.8,0,1
returning,4,74.08,Home & Kitchen,336.63,1.9,30,0
loyal,13,106.99,Beauty,179.23,4.6,0,1
returning,3,60.43,Home & Kitchen,253.58,1.3,0,0
returning,6,83.11,Electronics,225.27,4.3,0,1
returning,8,77.21,Clothing,61.81,4.4,0,0
returning,3,107.72,Clothing,188.85,4.2,0,1
loyal,12,183.69,Sports,90.48,3.6,0,1
new,3,62.59,Books,18.64,4.3,15,0
returning,8,56.48,Beauty,128.86,3.7,15,1
new,2,35.93,Beauty,16.17,4.5,20,0
returning,8,42.09,Clothing,254.2,2.5,40,1
